variavel;dominio;distinct;nchar_min;nchar_max;null;ano;mud_dom;mud_nchar
NO_MUNICIPIO;;65;5;22;FALSE;2014;FALSE;FALSE
NO_MUNICIPIO;;65;5;22;FALSE;2015;FALSE;FALSE
NO_MUNICIPIO;;69;5;22;FALSE;2016;FALSE;FALSE
NO_MUNICIPIO;;73;5;22;FALSE;2017;FALSE;FALSE
NO_MUNICIPIO;;76;5;23;FALSE;2018;FALSE;FALSE
NO_MUNICIPIO;;76;5;23;FALSE;2019;FALSE;FALSE
NO_PROCEDIMENTO;ACOLHIMENTO DIURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOLHIMENTO EM TERCEIRO TURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOLHIMENTO NOTURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO DOMICILIAR PARA PACIENTES DE CENTRO DE ATENÇÃO PSICOSSOCIAL E/OU FAMILIARES, ATENDIMENTO EM GRUPO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO FAMILIAR EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO INDIVIDUAL DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENÇÃO ÀS SITUAÇÕES DE CRISE, AÇÕES DE REABILITAÇÃO PSICOSSOCIAL, PROMOÇÃO DE CONTRATUALIDADE NO TERRITÓRIO, PRÁTICAS CORPORAIS EM CENTRO DE ATENÇÃO PSICOSSOCIAL, PRÁTICAS EXPRESSIVAS E COMUNICATIVAS EM CENTRO DE ATENÇÃO PSICOSSOCIAL;12;29;87;FALSE;2013;FALSE;FALSE
NO_PROCEDIMENTO;ACOLHIMENTO DIURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOLHIMENTO EM TERCEIRO TURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOLHIMENTO NOTURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO DOMICILIAR PARA PACIENTES DE CENTRO DE ATENÇÃO PSICOSSOCIAL E/OU FAMILIARES, ATENDIMENTO EM GRUPO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO FAMILIAR EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO INDIVIDUAL DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENÇÃO ÀS SITUAÇÕES DE CRISE, AÇÕES DE REABILITAÇÃO PSICOSSOCIAL, PROMOÇÃO DE CONTRATUALIDADE NO TERRITÓRIO, PRÁTICAS CORPORAIS EM CENTRO DE ATENÇÃO PSICOSSOCIAL, PRÁTICAS EXPRESSIVAS E COMUNICATIVAS EM CENTRO DE ATENÇÃO PSICOSSOCIAL;12;29;87;FALSE;2014;FALSE;FALSE
NO_PROCEDIMENTO;ACOLHIMENTO DIURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOLHIMENTO EM TERCEIRO TURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOLHIMENTO NOTURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO DOMICILIAR PARA PACIENTES DE CENTRO DE ATENÇÃO PSICOSSOCIAL E/OU FAMILIARES, ATENDIMENTO EM GRUPO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO FAMILIAR EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO INDIVIDUAL DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENÇÃO ÀS SITUAÇÕES DE CRISE, AÇÕES DE REABILITAÇÃO PSICOSSOCIAL, PROMOÇÃO DE CONTRATUALIDADE NO TERRITÓRIO, PRÁTICAS CORPORAIS EM CENTRO DE ATENÇÃO PSICOSSOCIAL, PRÁTICAS EXPRESSIVAS E COMUNICATIVAS EM CENTRO DE ATENÇÃO PSICOSSOCIAL;12;29;87;FALSE;2015;FALSE;FALSE
NO_PROCEDIMENTO;ACOLHIMENTO DIURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOLHIMENTO EM TERCEIRO TURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOLHIMENTO NOTURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO DOMICILIAR PARA PACIENTES DE CENTRO DE ATENÇÃO PSICOSSOCIAL E/OU FAMILIARES, ATENDIMENTO EM GRUPO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO FAMILIAR EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO INDIVIDUAL DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENÇÃO ÀS SITUAÇÕES DE CRISE, AÇÕES DE REABILITAÇÃO PSICOSSOCIAL, PROMOÇÃO DE CONTRATUALIDADE NO TERRITÓRIO, PRÁTICAS CORPORAIS EM CENTRO DE ATENÇÃO PSICOSSOCIAL, PRÁTICAS EXPRESSIVAS E COMUNICATIVAS EM CENTRO DE ATENÇÃO PSICOSSOCIAL;12;29;87;FALSE;2016;FALSE;FALSE
NO_PROCEDIMENTO;ACOLHIMENTO DIURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOLHIMENTO EM TERCEIRO TURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOLHIMENTO NOTURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO DOMICILIAR PARA PACIENTES DE CENTRO DE ATENÇÃO PSICOSSOCIAL E/OU FAMILIARES, ATENDIMENTO EM GRUPO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO FAMILIAR EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO INDIVIDUAL DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENÇÃO ÀS SITUAÇÕES DE CRISE, AÇÕES DE REABILITAÇÃO PSICOSSOCIAL, PROMOÇÃO DE CONTRATUALIDADE NO TERRITÓRIO, PRÁTICAS CORPORAIS EM CENTRO DE ATENÇÃO PSICOSSOCIAL, PRÁTICAS EXPRESSIVAS E COMUNICATIVAS EM CENTRO DE ATENÇÃO PSICOSSOCIAL;12;29;87;FALSE;2017;FALSE;FALSE
NO_PROCEDIMENTO;ACOLHIMENTO DIURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOLHIMENTO EM TERCEIRO TURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOLHIMENTO NOTURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOMPANHAMENTO DA POPULAÇÃO INFANTO-JUVENIL COM SOFRIMENTO OU TRANSTORNOS MENTAIS DECORRENTES DO USO DE CRACK, ÁLCOOL E OUTRAS DROGAS-UNIDADE DE ACOLHIMENTO INFANTO-JUVENIL (UAI)., ACOMPANHAMENTO DE PACIENTE EM SAUDE MENTAL (RESIDENCIA TERAPEUTICA), ATENDIMENTO DOMICILIAR PARA PACIENTES DE CENTRO DE ATENÇÃO PSICOSSOCIAL E/OU FAMILIARES, ATENDIMENTO EM GRUPO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO FAMILIAR EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO INDIVIDUAL DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENÇÃO ÀS SITUAÇÕES DE CRISE, AÇÕES DE REABILITAÇÃO PSICOSSOCIAL, PROMOÇÃO DE CONTRATUALIDADE NO TERRITÓRIO, PRÁTICAS CORPORAIS EM CENTRO DE ATENÇÃO PSICOSSOCIAL, PRÁTICAS EXPRESSIVAS E COMUNICATIVAS EM CENTRO DE ATENÇÃO PSICOSSOCIAL;14;29;179;FALSE;2018;FALSE;FALSE
NO_PROCEDIMENTO;ACOLHIMENTO DIURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOLHIMENTO EM TERCEIRO TURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOLHIMENTO NOTURNO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ACOMPANHAMENTO DA POPULAÇÃO INFANTO-JUVENIL COM SOFRIMENTO OU TRANSTORNOS MENTAIS DECORRENTES DO USO DE CRACK, ÁLCOOL E OUTRAS DROGAS-UNIDADE DE ACOLHIMENTO INFANTO-JUVENIL (UAI)., ATENDIMENTO DOMICILIAR PARA PACIENTES DE CENTRO DE ATENÇÃO PSICOSSOCIAL E/OU FAMILIARES, ATENDIMENTO EM GRUPO DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO FAMILIAR EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENDIMENTO INDIVIDUAL DE PACIENTE EM CENTRO DE ATENÇÃO PSICOSSOCIAL, ATENÇÃO ÀS SITUAÇÕES DE CRISE, AÇÕES DE REABILITAÇÃO PSICOSSOCIAL, PROMOÇÃO DE CONTRATUALIDADE NO TERRITÓRIO, PRÁTICAS CORPORAIS EM CENTRO DE ATENÇÃO PSICOSSOCIAL, PRÁTICAS EXPRESSIVAS E COMUNICATIVAS EM CENTRO DE ATENÇÃO PSICOSSOCIAL;13;29;179;FALSE;2019;FALSE;FALSE
NO_RAZAO_SOCIAL;;50;7;54;FALSE;2013;FALSE;FALSE
NO_RAZAO_SOCIAL;;50;7;54;FALSE;2014;FALSE;FALSE
NO_RAZAO_SOCIAL;;52;20;54;FALSE;2015;FALSE;FALSE
NO_RAZAO_SOCIAL;;60;19;54;FALSE;2016;FALSE;FALSE
NO_RAZAO_SOCIAL;;55;19;54;FALSE;2017;FALSE;FALSE
NO_RAZAO_SOCIAL;;64;19;54;FALSE;2018;FALSE;FALSE
NO_RAZAO_SOCIAL;;57;19;54;FALSE;2019;FALSE;FALSE
NO_RAZAO_SOCIAL_ESF;;51;28;54;FALSE;2013;FALSE;FALSE
NO_RAZAO_SOCIAL_ESF;;50;16;54;FALSE;2014;FALSE;FALSE
NO_RAZAO_SOCIAL_ESF;;56;1;53;FALSE;2015;FALSE;FALSE
NO_RAZAO_SOCIAL_ESF;;57;19;54;FALSE;2016;FALSE;FALSE
NO_RAZAO_SOCIAL_ESF;;64;19;54;FALSE;2017;FALSE;FALSE
NO_RAZAO_SOCIAL_ESF;;70;19;54;FALSE;2018;FALSE;FALSE
NO_RAZAO_SOCIAL_ESF;;69;18;54;FALSE;2019;FALSE;FALSE
QT_PPROCEDIMENTO;0, 1, 10, 1000, 11, 12, 13, 14, 15, 16, 17, 18, 19, 198, 2, 20, 21, 22, 23, 3, 301, 4, 41, 5, 6, 7, 8, 9;28;1;4;FALSE;2013;FALSE;FALSE
QT_PPROCEDIMENTO;0, 1, 10, 11, 112, 12, 13, 14, 15, 16, 17, 18, 19, 2, 20, 21, 3, 30, 301, 31, 311, 4, 41, 5, 6, 7, 8, 9;28;1;3;FALSE;2014;FALSE;FALSE
QT_PPROCEDIMENTO;0, 1, 10, 11, 12, 13, 14, 19, 2, 21, 22, 23, 25, 282, 3, 301, 32, 4, 41, 5, 6, 7, 8, 81, 9, 98;26;1;3;FALSE;2015;FALSE;FALSE
QT_PPROCEDIMENTO;0, 1, 10, 11, 12, 13, 14, 15, 17, 19, 198, 2, 2016, 21, 23, 3, 301, 31, 33, 4, 41, 5, 6, 7, 8, 9;26;1;4;FALSE;2016;FALSE;FALSE
QT_PPROCEDIMENTO;0, 1, 10, 11, 12, 13, 14, 16, 17, 2, 2017, 3, 301, 31, 4, 41, 5, 6, 7, 8, 91;21;1;4;FALSE;2017;FALSE;FALSE
QT_PPROCEDIMENTO;0, 1, 10, 11, 1163, 12, 13, 14, 15, 16, 17, 18, 198, 2, 20, 201, 21, 23, 25, 27, 3, 4, 41, 5, 6, 7, 70, 8, 9;29;1;4;FALSE;2018;FALSE;FALSE
QT_PPROCEDIMENTO;0, 1, 10, 101, 11, 111, 1111, 12, 13, 14, 19, 2, 21, 22, 23, 3, 4, 40, 41, 5, 6, 8, 9;23;1;4;FALSE;2019;FALSE;FALSE
SG_UF;AL;1;2;2;FALSE;2013;FALSE;FALSE
SG_UF;AL;1;2;2;FALSE;2014;FALSE;FALSE
SG_UF;AL;1;2;2;FALSE;2015;FALSE;FALSE
SG_UF;AL;1;2;2;FALSE;2016;FALSE;FALSE
SG_UF;AL;1;2;2;FALSE;2017;FALSE;FALSE
SG_UF;AL;1;2;2;FALSE;2018;FALSE;FALSE
SG_UF;AL;1;2;2;FALSE;2019;FALSE;FALSE
TP_DROGA;Atencao Basica, Demanda Espontanea, Hospital Dia, Hospital Psiquiatrico, Outro Caps, Servico de Urgencia;6;10;21;FALSE;2013;FALSE;FALSE
TP_DROGA;Atencao Basica, Demanda Espontanea, Hospital Dia, Hospital Psiquiatrico, Outro Caps, Servico de Urgencia;6;10;21;FALSE;2014;FALSE;FALSE
TP_DROGA;Atencao Basica, Demanda Espontanea, Hospital Dia, Hospital Psiquiatrico, Outro Caps, Servico de Urgencia;6;10;21;FALSE;2015;FALSE;FALSE
TP_DROGA;Atencao Basica, Demanda Espontanea, Hospital Dia, Hospital Psiquiatrico, Outro Caps, Servico de Urgencia;6;10;21;FALSE;2016;FALSE;FALSE
TP_DROGA;Atencao Basica, Demanda Espontanea, Hospital Dia, Hospital Psiquiatrico, Outro Caps, Servico de Urgencia;6;10;21;FALSE;2017;FALSE;FALSE
TP_DROGA;Atencao Basica, Demanda Espontanea, Hospital Dia, Hospital Psiquiatrico, Outro Caps, Servico de Urgencia;6;10;21;FALSE;2018;FALSE;FALSE
TP_DROGA;Atencao Basica, Demanda Espontanea, Hospital Dia, Hospital Psiquiatrico, Outro Caps, Servico de Urgencia;6;10;21;FALSE;2019;FALSE;FALSE
